gene,length,count,rate,percentage
KLHL26,4351,11,395.54545454545456,31.817904063550262
ADCK1,3560,9,395.55555555555554,31.824014665444544
MIER2,2769,7,395.57142857142856,31.830125267338833
STAT4,2769,7,395.57142857142856,31.830125267338833
ZSWIM1,2769,7,395.57142857142856,31.830125267338833
PHF23,1978,5,395.6,31.84845707302169
ZNF613,3165,8,395.625,31.85456767491598
NUMBL,3561,9,395.6666666666667,31.860678276810265
SEC13,2374,6,395.6666666666667,31.860678276810265
FLT1,7123,18,395.72222222222223,31.87289948059884
CACNA2D4,5936,15,395.73333333333335,31.879010082493124
CLDN9,1583,4,395.75,31.885120684387413
RDH10,3959,10,395.9,31.891231286281695
C1orf112,4355,11,395.90909090909093,31.897341888175983
TAF4B,4751,12,395.9166666666667,31.903452490070272
NSMCE2,1188,3,396,31.90956309196456
STIM1,4356,11,396,31.90956309196456
TRIM7,4357,11,396.09090909090907,31.92178429575313
UAP1,2377,6,396.1666666666667,31.92789489764742
OTOP1,1981,5,396.2,31.934005499541705
TMEM102,1981,5,396.2,31.934005499541705
AXIN1,6340,16,396.25,31.94622670333028
ITPR1,9908,25,396.32,31.952337305224564
APOBEC3G,2775,7,396.42857142857144,31.958447907118853
PADI2,4361,11,396.45454545454544,31.964558509013134
ICE1,7930,20,396.5,31.970669110907423
MRPL36,793,2,396.5,31.970669110907423
GRM6,6345,16,396.5625,31.982890314696
NPVF,1190,3,396.6666666666667,31.989000916590282
TIMM23,1190,3,396.6666666666667,31.989000916590282
TIMELESS,5158,13,396.7692307692308,32.001222120378856
TMCC2,3968,10,396.8,32.00733272227315
CEL,2381,6,396.8333333333333,32.013443324167426
SRPK1,4762,12,396.8333333333333,32.013443324167426
S1PR1,2778,7,396.85714285714283,32.025664527956
FBXO31,5953,15,396.8666666666667,32.031775129850296
TUBG1,3572,9,396.8888888888889,32.037885731744574
CRX,4366,11,396.90909090909093,32.043996333638866
VSIG2,1191,3,397,32.05010693553315
ARL13B,3971,10,397.1,32.056217537427436
ASB13,2780,7,397.14285714285717,32.06232813932172
PAIP1,2780,7,397.14285714285717,32.06232813932172
LIPJ,3575,9,397.22222222222223,32.0745493431103
CYP2U1,4768,12,397.3333333333333,32.080659945004584
TXNRD1,3974,10,397.4,32.08677054689887
DAO,2385,6,397.5,32.092881148793154
PML,5565,14,397.5,32.092881148793154
TMC3,4770,12,397.5,32.092881148793154
UCN,795,2,397.5,32.092881148793154
PHF21B,3976,10,397.6,32.1173235563703
DNMT1,7157,18,397.6111111111111,32.123434158264594
IGDCC4,6363,16,397.6875,32.12954476015887
DDX21,4776,12,398,32.135655362053164
KIAA1191,2786,7,398,32.135655362053164
PCDHGA9,4776,12,398,32.135655362053164
PIK3R2,3980,10,398,32.135655362053164
SV2A,4378,11,398,32.135655362053164
PTPRU,5573,14,398.07142857142856,32.1662083715246
PCDHGB6,4777,12,398.0833333333333,32.17231897341888
SLCO1B1,2787,7,398.14285714285717,32.17842957531317
DDX54,4380,11,398.1818181818182,32.18454017720745
CNN3,1991,5,398.2,32.190650779101745
WDR62,5973,15,398.2,32.190650779101745
SHCBP1,5177,13,398.2307692307692,32.202871982890315
TIGD2,3186,8,398.25,32.2089825847846
ATP8B2,5974,15,398.26666666666665,32.21509318667889
SMG6,5974,15,398.26666666666665,32.21509318667889
MICAL1,4381,11,398.27272727272725,32.22731439046746
DPYSL5,5178,13,398.3076923076923,32.23342499236175
C2orf80,1195,3,398.3333333333333,32.23953559425603
C9orf78,2390,6,398.3333333333333,32.23953559425603
LRRFIP2,3585,9,398.3333333333333,32.23953559425603
ZPBP,1195,3,398.3333333333333,32.23953559425603
ZNF362,3187,8,398.375,32.26397800183318
RBM11,1992,5,398.4,32.270088603727466
SLC17A8,3984,10,398.4,32.270088603727466
KIAA1755,6377,16,398.5625,32.28230980751604
PDGFRA,6378,16,398.625,32.28842040941033
DCAF12L2,2791,7,398.7142857142857,32.29453101130461
NET1,3989,10,398.9,32.3006416131989
ASTL,2394,6,399,32.30675221509319
BCR,6783,17,399,32.30675221509319
CCND3,2394,6,399,32.30675221509319
FGF8,1197,3,399,32.30675221509319
KCNJ14,3990,10,399,32.30675221509319
MAPKBP1,7182,18,399,32.30675221509319
MRC1,5188,13,399.0769230769231,32.3434158264589
TLR10,3991,10,399.1,32.349526428353194
SLITRK1,5189,13,399.15384615384613,32.35563703024748
ARHGEF3,3992,10,399.2,32.36174763214177
SLC26A9,4791,12,399.25,32.36785823403605
TANC1,7586,19,399.2631578947368,32.37396883593034
C1QTNF2,2396,6,399.3333333333333,32.38007943782463
GPR25,1198,3,399.3333333333333,32.38007943782463
SPEG,10782,27,399.3333333333333,32.38007943782463
CREG1,1997,5,399.4,32.39841124350748
TCERG1L,4394,11,399.45454545454544,32.404521845401774
"NACA2",799,2,399.5,32.41063244729606
MFSD6,4796,12,399.6666666666667,32.416743049190345
SMO,3997,10,399.7,32.42285365108463
GTF2B,1599,4,399.75,32.42896425297892
RRAGA,1599,4,399.75,32.42896425297892
GRM5,7996,20,399.8,32.44118545676749
NSMCE4A,2399,6,399.8333333333333,32.44729605866178
UHRF1BP1L,5198,13,399.84615384615387,32.45340666055607
RASIP1,3199,8,399.875,32.45951726245035
HES6,1600,4,400,32.46562786434464
INSRR,5200,13,400,32.46562786434464
TREX1,1200,3,400,32.46562786434464
WDR6,4401,11,400.09090909090907,32.483959670027495
PALM3,2401,6,400.1666666666667,32.49007027192178
NEUROD1,3602,9,400.22222222222223,32.49618087381607
PRPF40B,3602,9,400.22222222222223,32.49618087381607
SCP2,5204,13,400.3076923076923,32.50840207760464
IFNW1,1201,3,400.3333333333333,32.51451267949893
ADAMTS15,6006,15,400.4,32.52062328139322
BBS9,4004,10,400.4,32.52062328139322
AICDA,2803,7,400.42857142857144,32.53284448518179
TMEM129,2803,7,400.42857142857144,32.53284448518179
MYBPC2,3604,9,400.44444444444446,32.54506568897037
CSHL1,1602,4,400.5,32.55117629086465
WNT9A,4005,10,400.5,32.55117629086465
IPO8,5208,13,400.61538461538464,32.56339749465322
TCHHL1,3606,9,400.6666666666667,32.56950809654751
GPX3,1603,4,400.75,32.575618698441794
INHBB,3206,8,400.75,32.575618698441794
SLC52A3,3206,8,400.75,32.575618698441794
ZNF511,2004,5,400.8,32.593950504124656
PBXIP1,3207,8,400.875,32.60006110601894
AMBN,2005,5,401,32.60617170791323
CETN3,2406,6,401,32.60617170791323
VAC14,3609,9,401,32.60617170791323
MYH4,6016,15,401.06666666666666,32.62450351359609
TUBE1,3610,9,401.1111111111111,32.630614115490374
CFAP20,1605,4,401.25,32.636724717384666
WDHD1,6019,15,401.26666666666665,32.64283531927895
IFIT3,4013,10,401.3,32.64894592117324
RERE,8026,20,401.3,32.64894592117324
ACTR10,2408,6,401.3333333333333,32.66116712496181
TBX2,5218,13,401.38461538461536,32.6672777268561
DHRS4L1,803,2,401.5,32.67338832875038
UGT1A8,2409,6,401.5,32.67338832875038
PRSS36,2811,7,401.57142857142856,32.685609532538955
PRR30,2008,5,401.6,32.69172013443325
MAN2C1,4820,12,401.6666666666667,32.697830736327525
PATL2,2410,6,401.6666666666667,32.697830736327525
ZFP2,2410,6,401.6666666666667,32.697830736327525
DMPK,4017,10,401.7,32.71616254201039
ZBTB7B,4017,10,401.7,32.71616254201039
MYO3A,5624,14,401.7142857142857,32.728383745798965
SMAP1,3214,8,401.75,32.73449434769325
PIP5K1C,5223,13,401.7692307692308,32.740604949587535
MMP17,2411,6,401.8333333333333,32.74671555148182
SOSTDC1,2411,6,401.8333333333333,32.74671555148182
CFHR5,2814,7,402,32.7589367552704
EXTL1,4020,10,402,32.7589367552704
KRBA1,4020,10,402,32.7589367552704
TAX1BP1,4020,10,402,32.7589367552704
TSPAN2,3216,8,402,32.7589367552704
GALNTL6,4021,10,402.1,32.78948976474182
SPATA21,3619,9,402.1111111111111,32.795600366636116
ZNF560,2815,7,402.14285714285717,32.8017109685304
DPP6,4826,12,402.1666666666667,32.807821570424686
CIART,2011,5,402.2,32.81393217231897
CPA6,2011,5,402.2,32.81393217231897
CDV3,3621,9,402.3333333333333,32.82615337610755
POMGNT1,6035,15,402.3333333333333,32.82615337610755
NPTN,2817,7,402.42857142857144,32.83837457989612
IQSEC2,6037,15,402.46666666666664,32.844485181790404
AURKC,1610,4,402.5,32.850595783684696
CCDC182,805,2,402.5,32.850595783684696
SLC16A3,4830,12,402.5,32.850595783684696
TRAPPC6A,805,2,402.5,32.850595783684696
VAMP8,805,2,402.5,32.850595783684696
OR10G4,3623,9,402.55555555555554,32.88114879315613
KIF20B,6441,16,402.5625,32.887259395050414
CDC42BPB,6844,17,402.5882352941176,32.8933699969447
NMUR1,3221,8,402.625,32.899480598838984
GRM1,6846,17,402.70588235294116,32.90559120073327
PSME4,7250,18,402.77777777777777,32.911701802627555
PHLDB2,6042,15,402.8,32.91781240452185
AMPH,3224,8,403,32.92392300641613
BICD2,6448,16,403,32.92392300641613
CC2D1B,5642,14,403,32.92392300641613
LRRC26,1209,3,403,32.92392300641613
PLOD3,2821,7,403,32.92392300641613
SPAG11A,806,2,403,32.92392300641613
TMUB2,2418,6,403,32.92392300641613
NR4A1,4837,12,403.0833333333333,32.96669721967614
C19orf47,3628,9,403.1111111111111,32.97280782157043
HEPACAM,3225,8,403.125,32.97891842346471
CHD8,8467,21,403.1904761904762,32.985029025359
TM9SF4,4032,10,403.2,32.99113962725328
KLF1,1613,4,403.25,32.997250229147575
SBDS,1613,4,403.25,32.997250229147575
TYMS,1613,4,403.25,32.997250229147575
HECA,5646,14,403.2857142857143,33.01558203483043
ERICH1,3630,9,403.3333333333333,33.02169263672472
STOX1,3630,9,403.3333333333333,33.02169263672472
IL1A,2017,5,403.4,33.03391384051329
TRIOBP,10085,25,403.4,33.03391384051329
SAYSD1,2018,5,403.6,33.04613504430186
SLC12A6,8072,20,403.6,33.04613504430186
IL36G,1211,3,403.6666666666667,33.05835624809043
ANK1,8478,21,403.7142857142857,33.064466849984726
MAL2,2826,7,403.7142857142857,33.064466849984726
SOWAHD,1615,4,403.75,33.076688053773296
RTCB,2019,5,403.8,33.08279865566758
XIRP1,6461,16,403.8125,33.08890925756187
CERK,4442,11,403.8181818181818,33.09501985945615
LGR4,5250,13,403.84615384615387,33.101130461350444
ENO2,2827,7,403.85714285714283,33.10724106324473
COPG1,3231,8,403.875,33.11335166513902
ADAR,7272,18,404,33.1194622670333
IMPA2,1616,4,404,33.1194622670333
MRPL52,2020,5,404,33.1194622670333
PRDM13,3232,8,404,33.1194622670333
SARAF,2020,5,404,33.1194622670333
STATH,808,2,404,33.1194622670333
RAI1,7677,19,404.05263157894734,33.156125878399024
PUS1,4041,10,404.1,33.16223648029331
LRRC18,1617,4,404.25,33.168347082187594
CCDC60,2426,6,404.3333333333333,33.17445768408188
FARP2,6065,15,404.3333333333333,33.17445768408188
FGFRL1,3639,9,404.3333333333333,33.17445768408188
ZNF420,3639,9,404.3333333333333,33.17445768408188
IFT80,4044,10,404.4,33.19890009165903
C11orf21,2831,7,404.42857142857144,33.20501069355332
MYH13,6067,15,404.46666666666664,33.211121295447604
CDA,809,2,404.5,33.21723189734189
MIEF2,3236,8,404.5,33.21723189734189
RUNX1T1,7687,19,404.57894736842104,33.22945310113046
TAF6L,2023,5,404.6,33.235563703024745
TRAM1L1,2023,5,404.6,33.235563703024745
GMNC,3642,9,404.6666666666667,33.24778490681332
SCN11A,7285,18,404.72222222222223,33.25389550870761
ARHGAP30,4857,12,404.75,33.26000611060189
OR1L8,2024,5,404.8,33.26611671249618
ZFYVE21,4453,11,404.8181818181818,33.27222731439047
COL20A1,8097,20,404.85,33.278337916284755
GRHL3,2834,7,404.85714285714283,33.28444851817904
FBXO40,5669,14,404.92857142857144,33.290559120073326
AKR7A3,1215,3,405,33.29666972196762
DDX43,2430,6,405,33.29666972196762
FZD8,4050,10,405,33.29666972196762
IDH3B,1620,4,405,33.29666972196762
MRPL4,1620,4,405,33.29666972196762
EPB41L2,4456,11,405.09090909090907,33.32722273143905
USH1C,3241,8,405.125,33.33333333333333
NINJ1,2026,5,405.2,33.33944393522762
SYNGR3,2026,5,405.2,33.33944393522762
PPFIA2,5674,14,405.2857142857143,33.3516651390162
HIRA,4053,10,405.3,33.357775740910476
DVL3,5269,13,405.3076923076923,33.36388634280477
TBC1D23,4054,10,405.4,33.369996944699054
ZNF648,3649,9,405.44444444444446,33.37610754659334
SKI,6083,15,405.53333333333336,33.382218148487624
GAK,4461,11,405.54545454545456,33.388328750381916
XPC,3650,9,405.55555555555554,33.3944393522762
PPP2R5A,3245,8,405.625,33.400549954170486
HAUS5,4462,11,405.6363636363636,33.40666055606477
ENAM,5679,14,405.64285714285717,33.41277115795906
GLTPD2,1217,3,405.6666666666667,33.41888175985335
FEZF1,2435,6,405.8333333333333,33.42499236174763
XPO7,4870,12,405.8333333333333,33.42499236174763
CUL1,3247,8,405.875,33.437213565536204
CXorf58,1624,4,406,33.4433241674305
KISS1R,1624,4,406,33.4433241674305
MNS1,2030,5,406,33.4433241674305
BCL11B,8528,21,406.0952380952381,33.46165597311335
STAU2,4061,10,406.1,33.46776657500764
MAPK8IP3,5686,14,406.14285714285717,33.47387717690192
TGM5,2843,7,406.14285714285717,33.47387717690192
ZNF467,2843,7,406.14285714285717,33.47387717690192
MMP15,4062,10,406.2,33.492208982584785
METTL21C,1625,4,406.25,33.49831958447907
AKAP10,4063,10,406.3,33.504430186373355
TTLL3,5282,13,406.3076923076923,33.51054078826765
NUP188,5689,14,406.35714285714283,33.51665139016193
LTBP1,6502,16,406.375,33.52276199205622
MYO18B,8534,21,406.3809523809524,33.5288725939505
MIOS,4877,12,406.4166666666667,33.534983195844795
CNTN6,4065,10,406.5,33.54109379773908
PHF11,1626,4,406.5,33.54109379773908
TSTD1,813,2,406.5,33.54109379773908
WFIKKN1,4878,12,406.5,33.54109379773908
KLF10,3659,9,406.55555555555554,33.56553620531622
ABCC3,5693,14,406.64285714285717,33.571646807210506
TMBIM6,3254,8,406.75,33.5777574091048
JADE1,5695,14,406.7857142857143,33.58386801099908
COPS7A,2034,5,406.8,33.58997861289337
UBA52,2848,7,406.85714285714283,33.59608921478765
CX3CR1,3255,8,406.875,33.602199816681946
OR6P1,3255,8,406.875,33.602199816681946
GSTA2,1221,3,407,33.614421020470516
INSL6,1221,3,407,33.614421020470516
TNP1,407,1,407,33.614421020470516
DAZAP2,3664,9,407.1111111111111,33.63275282615338
EFHC2,3257,8,407.125,33.638863428047664
MAPK8IP2,5700,14,407.14285714285717,33.64497402994195
HCN4,6922,17,407.1764705882353,33.651084631836234
KIF13A,6924,17,407.29411764705884,33.657195233730526
ZNF674,4073,10,407.3,33.663305835624804
ANG,1222,3,407.3333333333333,33.6694164375191
ITM2C,2037,5,407.4,33.67552703941338
XYLB,3667,9,407.44444444444446,33.681637641307674
FBXO43,3260,8,407.5,33.68774824320195
GPR37,5298,13,407.53846153846155,33.693858845096244
CNTFR,2038,5,407.6,33.69996944699053
MINK1,5299,13,407.61538461538464,33.706080048884814
STXBP1,4893,12,407.75,33.7121906507791
PAN2,5301,13,407.7692307692308,33.718301252673385
KDM4A,4486,11,407.8181818181818,33.72441185456768
BHLHE22,3263,8,407.875,33.73052245646196
NMU,816,2,408,33.73663305835625
HEATR5B,6937,17,408.05882352941177,33.74274366025053
SCLT1,3673,9,408.1111111111111,33.748854262144825
ARHGEF17,8163,20,408.15,33.7549648640391
GPR84,2041,5,408.2,33.761075465933395
HMBOX1,4082,10,408.2,33.761075465933395
LTN1,7756,19,408.2105263157895,33.77329666972197
XDH,5715,14,408.2142857142857,33.77940727161625
SH3BP1,2858,7,408.2857142857143,33.78551787351054
ZNF343,3675,9,408.3333333333333,33.79162847540483
ZNF862,6942,17,408.3529411764706,33.79773907729911
HS3ST4,3267,8,408.375,33.8038496791934
CPNE9,2042,5,408.4,33.80996028108768
SREBF1,4901,12,408.4166666666667,33.816070882981975
SLC2A5,4085,10,408.5,33.82218148487626
SPIRE2,3268,8,408.5,33.82218148487626
SYNM,7353,18,408.5,33.82218148487626
TNFSF9,1634,4,408.5,33.82218148487626
COCH,2860,7,408.57142857142856,33.84662389245341
CACNB2,6129,15,408.6,33.85273449434769
C6orf62,2452,6,408.6666666666667,33.85884509624198
TEX35,2452,6,408.6666666666667,33.85884509624198
APOBEC3F,4496,11,408.72727272727275,33.871066300030556
WWC3,6949,17,408.7647058823529,33.87717690192484
SMOC1,3679,9,408.77777777777777,33.883287503819126
OSBPL7,4497,11,408.8181818181818,33.88939810571341
ZIC5,4497,11,408.8181818181818,33.88939810571341
IMPDH2,4906,12,408.8333333333333,33.90161930950198
ZNF763,2862,7,408.85714285714283,33.907729911396274
KRT14,1636,4,409,33.91384051329056
NIPSNAP3A,1636,4,409,33.91384051329056
SEC61G,1227,3,409,33.91384051329056
RNFT2,5727,14,409.07142857142856,33.93217231897342
MTRR,3274,8,409.25,33.93828292086771
EZH2,4502,11,409.27272727272725,33.94439352276199
MYB,3684,9,409.3333333333333,33.95050412465628
ULK1,5322,13,409.38461538461536,33.95661472655057
ZFP28,4094,10,409.4,33.962725328444854
KCTD19,4913,12,409.4166666666667,33.96883593033914
FAM222A,3685,9,409.44444444444446,33.974946532233425
DPCD,819,2,409.5,33.98105713412771
PRDM8,4095,10,409.5,33.98105713412771
TTC13,3276,8,409.5,33.98105713412771
VWA3B,5324,13,409.53846153846155,33.99938893981057
CCZ1B,2867,7,409.57142857142856,34.00549954170486
MOGS,2867,7,409.57142857142856,34.00549954170486
CCT3,2048,5,409.6,34.01772074549343
GRIK5,4506,11,409.6363636363636,34.02383134738772
FGFR2,6964,17,409.6470588235294,34.029941949282005
KPNA2,4097,10,409.7,34.03605255117629
ANKHD1,8195,20,409.75,34.042163153070575
MAST2,5737,14,409.7857142857143,34.04827375496487
GOLGA3,9426,23,409.82608695652175,34.05438435685915
PLEKHO2,3689,9,409.8888888888889,34.06049495875344
HIP1R,4509,11,409.90909090909093,34.06660556064772
ANAPC5,6149,15,409.93333333333334,34.07271616254201
COLGALT1,3691,9,410.1111111111111,34.0788267644363
SORCS2,6152,15,410.1333333333333,34.08493736633058
PDZRN4,4102,10,410.2,34.09104796822487
RRAGB,2051,5,410.2,34.09104796822487
GSE1,7385,18,410.27777777777777,34.10326917201345
NUBP1,1231,3,410.3333333333333,34.109379773907726
TNPO3,4514,11,410.3636363636364,34.11549037580202
MNT,4925,12,410.4166666666667,34.1216009776963
WDR48,4925,12,410.4166666666667,34.1216009776963
CDX4,1642,4,410.5,34.133822181484874
CNGA2,3285,8,410.625,34.13993278337916
NOTCH1,9855,24,410.625,34.13993278337916
GPATCH4,2464,6,410.6666666666667,34.152153987167736
SIRT1,4107,10,410.7,34.15826458906202
KRTAP10-4,1643,4,410.75,34.16437519095631
IPO7,6162,15,410.8,34.1704857928506
ELK1,2876,7,410.85714285714283,34.176596394744884
TTLL2,2876,7,410.85714285714283,34.176596394744884
SLC1A1,3698,9,410.8888888888889,34.188817598533454
ZNF544,4109,10,410.9,34.194928200427746
OSBPL9,4520,11,410.90909090909093,34.20103880232203
CYP7A1,2877,7,411,34.20714940421632
LTB4R,4110,10,411,34.20714940421632
TLE3,7809,19,411,34.20714940421632
FAM83E,4112,10,411.2,34.22548120989917
PDC,1234,3,411.3333333333333,34.23159181179346
ZMAT5,2468,6,411.3333333333333,34.23159181179346
SARS2,2057,5,411.4,34.243813015582035
TMEM71,2057,5,411.4,34.243813015582035
CACFD1,2880,7,411.42857142857144,34.256034219370605
HPS1,3703,9,411.44444444444446,34.2621448212649
CLEC6A,1646,4,411.5,34.26825542315918
SIRPD,823,2,411.5,34.26825542315918
TRMT112,823,2,411.5,34.26825542315918
ABCB5,5350,13,411.53846153846155,34.286587228842045
PPARG,4527,11,411.54545454545456,34.29269783073633
C15orf62,2470,6,411.6666666666667,34.298808432630615
CFAP221,3294,8,411.75,34.3049190345249
DENND2C,6177,15,411.8,34.311029636419185
NMUR2,2059,5,411.8,34.311029636419185
CD276,3295,8,411.875,34.323250840207756
GPR78,4944,12,412,34.32936144210205
MARK1,5768,14,412,34.32936144210205
TMEM11,1648,4,412,34.32936144210205
DCHS1,10713,26,412.03846153846155,34.3476932477849
TBKBP1,4121,10,412.1,34.353803849679196
MOCOS,6182,15,412.1333333333333,34.35991445157348
SERPINA12,2061,5,412.2,34.366025053467766
CUEDC1,3710,9,412.22222222222223,34.37213565536205
ANKHD1-EIF4EBP3,8246,20,412.3,34.378246257256336
KRTAP10-11,1237,3,412.3333333333333,34.38435685915063
RFWD3,4948,12,412.3333333333333,34.38435685915063
ZP4,2474,6,412.3333333333333,34.38435685915063
C16orf95,1650,4,412.5,34.402688664833484
ETNK2,2475,6,412.5,34.402688664833484
MGP,1650,4,412.5,34.402688664833484
SCML4,4538,11,412.54545454545456,34.421020470516346
TRIM22,2888,7,412.57142857142856,34.42713107241063
ARHGAP20,6189,15,412.6,34.433241674304924
GCNT7,2064,5,412.8,34.4393522761992
NXF1,4128,10,412.8,34.4393522761992
DUSP5,2477,6,412.8333333333333,34.45157347998778
WDR11,4954,12,412.8333333333333,34.45157347998778
C1orf115,2891,7,413,34.46379468377635
SFTPD,3718,9,413.1111111111111,34.469905285670634
NUP98,7023,17,413.11764705882354,34.47601588756493
COASY,2479,6,413.1666666666667,34.48212648945921
ZKSCAN2,7437,18,413.1666666666667,34.48212648945921
SLC8A2,4959,12,413.25,34.49434769324778
TP53I3,1653,4,413.25,34.49434769324778
CTHRC1,1240,3,413.3333333333333,34.50656889703636
PSMB4,2067,5,413.4,34.512679498930645
MYC,3721,9,413.44444444444446,34.51879010082493
RAB29,3308,8,413.5,34.52490070271922
PNPT1,4549,11,413.54545454545456,34.53101130461351
KIF23,3723,9,413.6666666666667,34.53712190650779
LINC00452,2896,7,413.7142857142857,34.54323250840208
ZC2HC1A,3310,8,413.75,34.54934311029636
