hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
CLNK,5502,10486395,10684768,ENSG00000109684,4,26,0.004725554343874954
ABCB8,4656,151028422,151047782,ENSG00000197150,7,22,0.004725085910652921
EML6,9947,54723499,54972025,ENSG00000214595,2,47,0.004725042726450186
NRG3,3811,81875194,82987179,ENSG00000185737,10,18,0.004723169771713461
IRGM,1694,150846521,150900736,ENSG00000237693,5,8,0.004722550177095631
ZNF441,4448,11767000,11784078,ENSG00000197044,19,21,0.004721223021582734
ZSCAN2,3813,84600986,84627796,ENSG00000176371,15,18,0.004720692368214005
TBC1D19,2967,26576437,26756223,ENSG00000109680,4,14,0.0047185709470845974
PTPRJ,7845,47980559,48170839,ENSG00000149177,11,37,0.0047163798597833016
USP28,4669,113797874,113875570,ENSG00000048028,11,22,0.004711929749411009
ENOX1,3397,43213130,43786972,ENSG00000120658,13,16,0.0047100382690609364
KLF11,4035,10042849,10054836,ENSG00000172059,2,19,0.004708798017348203
WT1,3186,32387775,32435564,ENSG00000184937,11,15,0.004708097928436911
IKBKG,2975,154541199,154565046,ENSG00000269335,X,14,0.004705882352941176
POP7,850,100706121,100707486,ENSG00000172336,7,4,0.004705882352941176
SLCO3A1,5102,91853708,92172435,ENSG00000176463,15,24,0.004704037632301058
RTN4RL1,3614,1934677,2025334,ENSG00000185924,17,17,0.004703929164360819
GLRX3,3827,130136391,130184521,ENSG00000108010,10,18,0.004703423046772929
NTM,3190,131370478,132336822,ENSG00000182667,11,15,0.004702194357366771
CALCR,3829,93424486,93574730,ENSG00000004948,7,18,0.004700966309741447
EED,2767,86244753,86278813,ENSG00000074266,11,13,0.0046982291290206
ACBD5,4257,27168135,27243046,ENSG00000107897,10,20,0.004698144233027954
KIRREL2,2980,35855861,35867136,ENSG00000126259,19,14,0.004697986577181208
AP1G1,6602,71729000,71809201,ENSG00000166747,16,31,0.004695546803998789
ABHD16B,1491,63861498,63862988,ENSG00000183260,20,7,0.004694835680751174
ACTL7A,1491,108862266,108863756,ENSG00000187003,9,7,0.004694835680751174
PLOD2,3835,146069440,146163653,ENSG00000152952,3,18,0.00469361147327249
NGLY1,3196,25718944,25790039,ENSG00000151092,3,15,0.004693366708385482
ZNF160,4688,53066606,53103434,ENSG00000170949,19,22,0.00469283276450512
CHRNA5,3623,78565520,78595269,ENSG00000169684,15,17,0.004692243996687827
COL19A1,8740,69866556,70212468,ENSG00000082293,6,41,0.004691075514874142
CAMTA1,8314,6785454,7769706,ENSG00000171735,1,39,0.004690882848207842
MSRA,1706,9522867,9898846,ENSG00000285250,CHR_HG76_PATCH,8,0.004689331770222743
RASIP1,3199,48720585,48740610,ENSG00000105538,19,15,0.004688965301656768
MFHAS1,6399,8783354,8893630,ENSG00000147324,8,30,0.0046882325363338025
CHRNB1,2560,7445061,7457710,ENSG00000283946,CHR_HG2046_PATCH,12,0.0046875
DUSP6,3627,89347235,89352501,ENSG00000139318,12,17,0.0046870692031982355
ATP8B2,5974,154325525,154351304,ENSG00000143515,1,28,0.004686976899899564
TNFRSF4,1707,1211340,1214153,ENSG00000186827,1,8,0.0046865846514352666
DDIT3,1067,57516588,57521737,ENSG00000175197,12,5,0.004686035613870665
PLXNA3,10885,154458281,154477779,ENSG00000130827,X,51,0.004685346807533302
CTIF,5765,48539031,48867468,ENSG00000282825,CHR_HG2213_PATCH,27,0.0046834345186470075
RPS17,1922,82615842,82619653,ENSG00000278229,CHR_HSCHR15_5_CTG8,9,0.004682622268470343
ACKR2,2990,42804752,42887974,ENSG00000144648,3,14,0.0046822742474916385
HAT1,3845,171922448,171983686,ENSG00000128708,2,18,0.0046814044213263975
FOXA3,1923,45863989,45873797,ENSG00000170608,19,9,0.0046801872074883
TATDN2,5342,10248023,10281218,ENSG00000157014,3,25,0.004679895170348184
SIN3B,5129,16829398,16880353,ENSG00000127511,19,24,0.004679274712419575
CHDH,7694,53812335,53846419,ENSG00000016391,3,36,0.004678970626462178
ZNF589,4703,48241100,48299253,ENSG00000164048,3,22,0.004677865192430364
VSTM4,6414,49014236,49115522,ENSG00000165633,10,30,0.004677268475210477
NLRP12,3635,53793741,53824394,ENSG00000142405,19,17,0.004676753782668501
MBLAC2,4277,90458209,90474771,ENSG00000176055,5,20,0.004676174888940846
USP53,6631,119212587,119295518,ENSG00000145390,4,31,0.004675011310511235
FUS,4920,31180138,31191605,ENSG00000089280,16,23,0.00467479674796748
C14orf178,642,77760834,77769742,ENSG00000197734,14,3,0.004672897196261682
GKN2,1498,68945232,68952893,ENSG00000183607,2,7,0.004672897196261682
GPX6,1712,28503296,28528215,ENSG00000198704,6,8,0.004672897196261682
SGPL1,5778,70815948,70881184,ENSG00000166224,10,27,0.004672897196261682
SLCO2A1,4067,133932701,134052184,ENSG00000174640,3,19,0.004671748217359233
VNN1,3853,132680849,132714055,ENSG00000112299,6,18,0.004671684401764859
RB1CC1,6636,52622458,52745843,ENSG00000023287,8,31,0.004671488848704038
OSBPL7,4497,47807372,47821834,ENSG00000006025,17,21,0.004669779853235491
GRAMD4,4500,46576012,46679790,ENSG00000075240,22,21,0.004666666666666667
AP2M1,5143,184174689,184184214,ENSG00000161203,3,24,0.00466653704063776
LOXL1,2786,73925989,73952137,ENSG00000129038,15,13,0.00466618808327351
PTPRU,5573,29236516,29326813,ENSG00000060656,1,26,0.004665350798492732
CARD11,4287,2906142,3043867,ENSG00000198286,7,20,0.004665267086540704
ABCA8,6002,68867289,68955392,ENSG00000141338,17,28,0.004665111629456847
CPNE8,3431,38646822,38907430,ENSG00000139117,12,16,0.004663363450888954
IRAK1BP1,5577,78867551,78946440,ENSG00000146243,6,26,0.004662004662004662
PFKL,6007,44300051,44327376,ENSG00000141959,21,28,0.004661228566672216
ABL1,5578,130713016,130887675,ENSG00000097007,9,26,0.004661168877733955
PRAMEF20,1502,13416351,13421328,ENSG00000204478,1,7,0.004660452729693742
HEYL,4077,39623435,39639643,ENSG00000163909,1,19,0.004660289428501349
ADAM12,7941,126012381,126388477,ENSG00000148848,10,37,0.004659362800654829
ZNF648,3649,182054570,182061712,ENSG00000179930,1,17,0.004658810633050151
GPR65,4511,88005135,88014811,ENSG00000140030,14,21,0.004655287076036355
VWA5B2,4298,184229585,184242329,ENSG00000145198,3,20,0.004653327128897162
GPR78,4944,8558725,8619761,ENSG00000155269,4,23,0.00465210355987055
PROM2,4731,95274449,95291308,ENSG00000155066,2,22,0.004650179666032551
INSR,9463,7112255,7294414,ENSG00000171105,19,44,0.004649688259537144
AGT,8609,230690776,230745576,ENSG00000135744,1,40,0.004646300383319781
MTR,10547,236795260,236921278,ENSG00000116984,1,49,0.004645870863752726
TEC,3661,48135783,48269838,ENSG00000135605,4,17,0.004643540016388965
MAP1A,10553,43510958,43531620,ENSG00000166963,15,49,0.004643229413436937
ZNF841,3877,52064465,52095765,ENSG00000197608,19,18,0.004642765024503482
ABCA6,8186,69078702,69141895,ENSG00000154262,17,38,0.004642071829953579
PPP6R2,4094,50343304,50445090,ENSG00000100239,22,19,0.004640937957987298
CD180,5388,67179613,67196799,ENSG00000134061,5,25,0.0046399406087602076
MFAP2,2371,16974502,16980632,ENSG00000117122,1,11,0.0046393926613243356
MSX1,1940,4859665,4863936,ENSG00000163132,4,9,0.004639175257731959
LAG3,2587,6772512,6778455,ENSG00000089692,12,12,0.004638577502899111
PINLYP,2587,43575801,43583964,ENSG00000234465,19,12,0.004638577502899111
OR10A2,5390,6863057,6874717,ENSG00000170790,11,25,0.00463821892393321
SSBP4,1725,18418864,18434562,ENSG00000130511,19,8,0.00463768115942029
ATAD3B,4314,1471765,1497848,ENSG00000160072,1,20,0.004636068613815485
CYTH4,3667,37282027,37315341,ENSG00000100055,22,17,0.004635942187073902
LHX8,2373,75128434,75161533,ENSG00000162624,1,11,0.004635482511588706
KIF26B,13593,245154985,245709432,ENSG00000162849,1,63,0.004634738468329287
C2CD2,6473,41885112,41954018,ENSG00000157617,21,30,0.004634636181059787
PARP12,3021,140023749,140062951,ENSG00000059378,7,14,0.004634227077126779
KCNA1,7985,4909905,4918256,ENSG00000111262,12,37,0.004633688165309956
GLIPR1L2,2590,75391089,75432688,ENSG00000180481,12,12,0.004633204633204633
BTBD17,1727,74356416,74361868,ENSG00000204347,17,8,0.004632310364794441
ZNF774,5613,90352284,90369146,ENSG00000196391,15,26,0.0046321040441831465
SPAG16,4751,213284389,214410501,ENSG00000144451,2,22,0.004630604083350874
CCL21,864,34709005,34710136,ENSG00000137077,9,4,0.004629629629629629
GSTM2,4321,109668022,109709551,ENSG00000213366,1,20,0.004628558204119417
TMEM25,3241,118531041,118547280,ENSG00000149582,11,15,0.0046282011724776305
ADAM33,3674,3667965,3682246,ENSG00000149451,20,17,0.004627109417528579
CCDC78,3458,722582,726954,ENSG00000162004,16,16,0.004626951995373048
PLEK2,1513,67386984,67412167,ENSG00000100558,14,7,0.004626569729015202
MPP1,2378,154778684,154821007,ENSG00000130830,X,11,0.004625735912531539
ERCC4,6918,13920138,13952348,ENSG00000175595,16,32,0.004625614339404453
ADCY7,6271,50246137,50318135,ENSG00000121281,16,29,0.004624461808324031
MSRB2,1730,23095579,23122013,ENSG00000148450,10,8,0.004624277456647399
SP140,3244,230203110,230313215,ENSG00000079263,2,15,0.004623921085080148
RSRC2,3461,122503454,122527000,ENSG00000111011,12,16,0.004622941346431667
CSTF2T,4110,51695486,51699595,ENSG00000177613,10,19,0.004622871046228711
CD96,4328,111292719,111665750,ENSG00000153283,3,20,0.0046210720887245845
SLC39A8,4112,102251080,102431258,ENSG00000138821,4,19,0.004620622568093385
CEL,2381,133061981,133071861,ENSG00000170835,9,11,0.004619907601847963
CLLU1,3897,92421531,92431002,ENSG00000257127,12,18,0.004618937644341801
PNPT1,4549,55634061,55693863,ENSG00000138035,2,21,0.004616399208617278
MAT2A,2817,85539168,85545281,ENSG00000168906,2,13,0.004614838480653177
COG5,5418,107201555,107564647,ENSG00000284369,CHR_HG2266_PATCH,25,0.004614248800295312
ZFAND2A,1084,1152071,1160759,ENSG00000178381,7,5,0.004612546125461255
F11R,4770,160995211,161021343,ENSG00000158769,1,22,0.004612159329140462
ZNF548,4987,57389850,57402992,ENSG00000188785,19,23,0.004611991177060357
CEP85L,7373,118460772,118710075,ENSG00000111860,6,34,0.004611420046114201
CLGN,2820,140388453,140427661,ENSG00000153132,4,13,0.004609929078014184
KLF2,2820,16324826,16328685,ENSG00000127528,19,13,0.004609929078014184
CSF3R,6074,36466043,36483278,ENSG00000119535,1,28,0.004609812314784327
CHST1,3906,45647689,45665622,ENSG00000175264,11,18,0.004608294930875576
DUSP21,868,44844021,44844888,ENSG00000189037,X,4,0.004608294930875576
ARHGAP21,7381,24583609,24723887,ENSG00000107863,10,34,0.004606421894052296
TNFRSF1A,2171,6328757,6342114,ENSG00000067182,12,10,0.004606172270842929
ELF3,4994,202007945,202017183,ENSG00000163435,1,23,0.00460552663195835
GIMAP6,3910,150625375,150632648,ENSG00000133561,7,18,0.004603580562659846
SLC25A25,3910,128068201,128109245,ENSG00000148339,9,18,0.004603580562659846
GJA3,5214,20138255,20161052,ENSG00000121743,13,24,0.004602991944764097
FBXO43,3260,100133351,100145817,ENSG00000156509,8,15,0.004601226993865031
ZNF267,4999,31873807,31917357,ENSG00000185947,16,23,0.004600920184036807
CLDN6,1739,3014712,3020071,ENSG00000184697,16,8,0.004600345025876941
"NAGA",3696,42058334,42070842,ENSG00000198951,22,17,0.0045995670995671
EEF2K,7398,22206278,22288738,ENSG00000103319,16,34,0.0045958367126250335
ATG9B,4572,151012209,151024499,ENSG00000181652,7,21,0.004593175853018373
OASL,3266,121017763,121039242,ENSG00000135114,12,15,0.004592774035517453
OR51E1,3050,4643420,4655488,ENSG00000180785,11,14,0.0045901639344262295
PKP1,5447,201283452,201332993,ENSG00000081277,1,25,0.004589682393978336
PRKX,6102,3604340,3713649,ENSG00000183943,X,28,0.004588659455916093
NUP210L,5889,153992685,154155116,ENSG00000143552,1,27,0.004584819154355578
WASL,4363,123681943,123749003,ENSG00000106299,7,20,0.0045840018336007335
TECPR1,6545,98214624,98252232,ENSG00000205356,7,30,0.004583651642475172
CPT1A,5238,68754620,68844410,ENSG00000110090,11,24,0.004581901489117984
OR4M1,3493,19773504,19783696,ENSG00000176299,14,16,0.004580589750930432
MYO5A,12227,52307281,52529132,ENSG00000197535,15,56,0.0045800278073116875
ZCCHC14,8079,87406246,87493024,ENSG00000140948,16,37,0.004579774724594628
EML1,4804,99737693,99942060,ENSG00000066629,14,22,0.004579517069109076
LRRD1,2839,92141643,92179531,ENSG00000240720,7,13,0.004579077139837971
C4B,5460,32007416,32028073,ENSG00000228454,CHR_HSCHR6_MHC_SSTO_CTG1,25,0.004578754578754579
C4B_2,5460,31974678,31995335,ENSG00000233312,CHR_HSCHR6_MHC_SSTO_CTG1,25,0.004578754578754579
MCM10,4587,13161558,13211110,ENSG00000065328,10,21,0.004578155657292348
GALNS,5682,88813734,88856970,ENSG00000141012,16,26,0.0045758535726856744
PMFBP1,3935,72112157,72176878,ENSG00000118557,16,18,0.00457433290978399
RNH1,3281,494512,507300,ENSG00000276230,CHR_HSCHR11_1_CTG8,15,0.004571776897287412
SLC31A2,1750,113150976,113164140,ENSG00000136867,9,8,0.004571428571428572
BCR,6783,23179704,23318037,ENSG00000186716,22,31,0.004570249152292496
CAGE1,3283,7326656,7389742,ENSG00000164304,6,15,0.004568991775814804
PRMT3,4159,20387558,20509338,ENSG00000185238,11,19,0.0045684058667949026
OLFML2A,6567,124777133,124814885,ENSG00000185585,9,30,0.0045682960255824575
IGF2R,14231,159969082,160113507,ENSG00000197081,6,65,0.004567493500105404
SIDT1,4818,113532555,113629575,ENSG00000072858,3,22,0.0045662100456621
TUBA1A,2628,49184686,49189080,ENSG00000167552,12,12,0.0045662100456621
COG6,5257,39655627,39791665,ENSG00000133103,13,24,0.00456534144949591
EPHA10,5477,37713880,37765133,ENSG00000183317,1,25,0.0045645426328281904
NUDT7,1096,77722492,77742260,ENSG00000140876,16,5,0.004562043795620438
WDR64,5042,241652278,241802777,ENSG00000162843,1,23,0.004561681872272907
FLVCR1,5919,212858275,212899363,ENSG00000162769,1,27,0.00456158134820071
TENM2,9427,167284799,168264157,ENSG00000145934,5,43,0.00456136628832078
EXPH5,10304,108505435,108593768,ENSG00000110723,11,47,0.004561335403726708
RNF222,3070,8390702,8397827,ENSG00000189051,17,14,0.004560260586319218
PEX2,4169,76980258,77001044,ENSG00000164751,8,19,0.004557447829215639
MYLIP,3072,16129086,16148248,ENSG00000007944,6,14,0.004557291666666667
GALNT16,5708,69259277,69357033,ENSG00000100626,14,26,0.004555010511562719
CNTN3,5269,74262568,74614659,ENSG00000113805,3,24,0.004554944012146517
IL24,1976,206897443,206904139,ENSG00000162892,1,9,0.004554655870445344
DSCR4,1098,37951425,38121360,ENSG00000184029,21,5,0.004553734061930784
IMPACT,3734,24426634,24453531,ENSG00000154059,18,17,0.0045527584359935725
CCDC39,5052,180602858,180684942,ENSG00000284862,3,23,0.004552652414885194
E4F1,5931,2223580,2235742,ENSG00000167967,16,27,0.004552352048558422
ATF6,7470,161766298,161977574,ENSG00000118217,1,34,0.004551539491298527
CCL27,879,34661880,34664048,ENSG00000213927,9,4,0.004550625711035267
ALS2CL,6593,46668995,46693704,ENSG00000178038,3,30,0.0045502806006370395
ADAMTS12,8572,33523535,33892019,ENSG00000151388,5,39,0.0045496966868875405
ADCY4,5276,24318348,24335092,ENSG00000284814,CHR_HG1_PATCH,24,0.004548900682335102
CATSPER2,4617,43628503,43668118,ENSG00000166762,15,21,0.004548408057179987
SENP8,4178,72114258,72143692,ENSG00000166192,15,19,0.004547630445189086
KRT8,2862,52897187,52949954,ENSG00000170421,12,13,0.004542278127183787
CDC123,1321,12195965,12250589,ENSG00000151465,10,6,0.004542013626040878
MED10,1101,6371874,6378571,ENSG00000133398,5,5,0.004541326067211626
UPF3A,2423,114281601,114305817,ENSG00000169062,13,11,0.004539826661163846
DENND4B,5728,153929501,153946718,ENSG00000198837,1,26,0.004539106145251397
ZNF668,2865,31060843,31074240,ENSG00000167394,16,13,0.004537521815008726
ARRDC2,3748,18001132,18014102,ENSG00000105643,19,17,0.004535752401280683
ANXA2,3528,60347134,60402883,ENSG00000182718,15,16,0.0045351473922902496
BMP5,3970,55753653,55875590,ENSG00000112175,6,18,0.004534005037783375
SPATA13,8603,23979805,24307074,ENSG00000182957,13,39,0.004533302336394281
RECK,4412,36036913,36124455,ENSG00000122707,9,20,0.004533091568449683
CCR2,3531,46353864,46360940,ENSG00000121807,3,16,0.004531294250920419
GNB3,2869,6839954,6847393,ENSG00000111664,12,13,0.004531195538515162
FAM114A2,4414,153990148,154038936,ENSG00000055147,5,20,0.004531037607612143
ATL1,5298,50532509,50634017,ENSG00000198513,14,24,0.004530011325028313
WASF3,4857,26557683,26688948,ENSG00000132970,13,22,0.004529544986617253
C11orf52,1104,111918032,111926871,ENSG00000149300,11,5,0.004528985507246377
GLP2R,4196,9822206,9892099,ENSG00000065325,17,19,0.004528122020972355
FCRL3,4638,157674321,157700769,ENSG00000160856,1,21,0.004527813712807244
LONP1,3092,5691834,5720572,ENSG00000196365,19,14,0.004527813712807244
DCLRE1B,3755,113905213,113914086,ENSG00000118655,1,17,0.004527296937416778
HSPBP1,1768,55262223,55280381,ENSG00000133265,19,8,0.004524886877828055
PLRG1,3317,154535005,154550400,ENSG00000171566,4,15,0.004522158577027435
EIF3K,1327,38619082,38636955,ENSG00000282986,CHR_HG26_PATCH,6,0.00452147701582517
SH3PXD2A,11501,103594027,103855584,ENSG00000107957,10,52,0.0045213459699156595
PCDH8,5088,52842889,52848641,ENSG00000136099,13,23,0.004520440251572327
TMBIM4,2876,66135846,66170027,ENSG00000155957,12,13,0.004520166898470098
TRIM63,1770,26051301,26068436,ENSG00000158022,1,8,0.004519774011299435
IL19,3541,206770764,206842981,ENSG00000142224,1,16,0.0045184975995481505
MAK,3984,10762723,10838553,ENSG00000111837,6,18,0.004518072289156626
CNOT1,8411,58519951,58629885,ENSG00000125107,16,38,0.0045178932350493405
DGKQ,4649,958887,986895,ENSG00000145214,4,21,0.004517100451710045
CPNE7,2657,89575758,89597246,ENSG00000178773,16,12,0.004516371847948814
MUC13,2879,124905442,124953819,ENSG00000173702,3,13,0.0045154567558179926
SETDB2,6203,49444274,49495003,ENSG00000136169,13,28,0.004513944865387715
BOD1L2,3324,57147087,57150410,ENSG00000228075,18,15,0.004512635379061372
OR56A4,3768,5999445,6006946,ENSG00000183389,11,17,0.004511677282377919
ALG6,3325,63367575,63438553,ENSG00000088035,1,15,0.004511278195488722
PIK3C2A,8428,17077730,17207986,ENSG00000011405,11,38,0.004508780256288562
P2RX4,4658,121210065,121234106,ENSG00000135124,12,21,0.004508372692142551
DTX3L,5768,122564338,122575203,ENSG00000163840,3,26,0.004507628294036061
OR5H14,7323,98147479,98156614,ENSG00000236032,3,33,0.004506349856616141
FTSJ3,3551,63819433,63830012,ENSG00000108592,17,16,0.004505773021684032
ATP2B2,9101,10324023,10708007,ENSG00000157087,3,41,0.004504999450609823
LYAR,1554,4267701,4290154,ENSG00000145220,4,7,0.0045045045045045045
SLC40A1,3330,189560590,189583758,ENSG00000138449,2,15,0.0045045045045045045
SRGAP2,6884,206203346,206464436,ENSG00000266028,1,31,0.004503195816385822
F7,3109,113105788,113120685,ENSG00000057593,13,14,0.004503055644901898
HTT,14438,3041363,3243957,ENSG00000197386,4,65,0.004502008588447153
ELAVL4,3999,50024029,50203772,ENSG00000162374,1,18,0.00450112528132033
PTER,3777,16436943,16513745,ENSG00000165983,10,17,0.004500926661371459
MDP1,889,24213942,24216069,ENSG00000285200,CHR_HG1_PATCH,4,0.0044994375703037125
IRF8,2668,85899162,85922606,ENSG00000140968,16,12,0.004497751124437781
TRPM1,6004,31152534,31312750,ENSG00000274965,CHR_HSCHR15_4_CTG8,27,0.004497001998667555
CORO1A,2891,30182827,30189076,ENSG00000102879,16,13,0.004496713939813214
GREB1L,9344,21242232,21526112,ENSG00000141449,18,42,0.00449486301369863
DCLRE1A,4450,113834725,113854383,ENSG00000198924,10,20,0.0044943820224719105
SPTBN4,8910,40466241,40576464,ENSG00000160460,19,40,0.004489337822671156
LRRC34,3787,169793003,169812986,ENSG00000171757,3,17,0.004489041457618167
PLD1,6015,171600404,171810950,ENSG00000075651,3,27,0.004488778054862843
SUZ12P1,1560,30709299,30790908,ENSG00000264538,17,7,0.004487179487179487
ZC3H13,8024,45954465,46052759,ENSG00000123200,13,36,0.00448654037886341
SURF6,4235,133328924,133336336,ENSG00000281309,CHR_HG2030_PATCH,19,0.00448642266824085
BCOR,6910,40049815,40177329,ENSG00000183337,X,31,0.004486251808972504
DCAKD,2452,45023338,45061131,ENSG00000172992,17,11,0.004486133768352365
LIN9,3567,226231149,226309869,ENSG00000183814,1,16,0.0044855620970002804
ATP2B4,8918,203626787,203744081,ENSG00000058668,1,40,0.004485310607759588
ARID4B,6022,235131634,235328219,ENSG00000054267,1,27,0.004483560278977084
