hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
DNAH17,13725,78423697,78577396,ENSG00000187775,17,59,0.004298724954462659
ACE,5120,63477061,63498380,ENSG00000159640,17,22,0.004296875
SCNN1B,2560,23278231,23381294,ENSG00000168447,16,11,0.004296875
APRT,931,88809339,88811937,ENSG00000198931,16,4,0.004296455424274973
IL22,1165,68248242,68253604,ENSG00000127318,12,5,0.004291845493562232
KRTAP21-2,466,30746794,30747259,ENSG00000187026,21,2,0.004291845493562232
NTF4,932,49061066,49065054,ENSG00000225950,19,4,0.004291845493562232
HTR3A,2331,113975075,113990313,ENSG00000166736,11,10,0.00429000429000429
DOK7,2566,3463306,3501473,ENSG00000175920,4,11,0.004286827747466875
DNAJC1,2100,21756548,22003769,ENSG00000136770,10,9,0.004285714285714286
SENP3,2567,7561919,7571969,ENSG00000161956,17,11,0.004285157771717959
DOCK2,6069,169637268,170083382,ENSG00000134516,5,26,0.004284066567803592
KIF17,3969,20664014,20718017,ENSG00000117245,1,17,0.004283194759385236
MSH4,3270,75796882,75913242,ENSG00000057468,1,14,0.004281345565749235
UBR4,15892,19074510,19210266,ENSG00000127481,1,68,0.004278882456581928
GDF5,2572,35433347,35454746,ENSG00000125965,20,11,0.0042768273716951785
LMTK3,5144,48485271,48513935,ENSG00000142235,19,22,0.0042768273716951785
CRB2,5613,123356170,123380324,ENSG00000148204,9,24,0.00427578834847675
PTPRF,7720,43525187,43623666,ENSG00000142949,1,33,0.00427461139896373
HSD17B3,1404,96235306,96302176,ENSG00000130948,9,6,0.004273504273504274
TTC21A,4212,39107680,39138903,ENSG00000168026,3,18,0.004273504273504274
KCNU1,3745,36784324,36936125,ENSG00000215262,8,16,0.004272363150867824
HAS1,2107,51713112,51723991,ENSG00000105509,19,9,0.004271476032273375
GIGYF1,6559,100679507,100694250,ENSG00000146830,7,28,0.004268943436499467
KIF18B,4217,44924709,44947773,ENSG00000186185,17,18,0.0042684372776855585
CLIP2,5623,74289407,74405935,ENSG00000106665,7,24,0.004268184243286502
CCL26,703,75769533,75789896,ENSG00000006606,7,3,0.004267425320056899
NHSL1,7500,138422043,138692571,ENSG00000135540,6,32,0.004266666666666667
LAMB4,5861,108023548,108130361,ENSG00000091128,7,25,0.0042654837058522434
TRMT1,2579,13104902,13117567,ENSG00000104907,19,11,0.004265219077161691
TMEM74B,1876,1180561,1185415,ENSG00000125895,20,8,0.0042643923240938165
UNC93A,2111,167271169,167316014,ENSG00000112494,6,9,0.004263382283278067
INTS5,3285,62646848,62653302,ENSG00000185085,11,14,0.00426179604261796
C3orf84,704,49177634,49191858,ENSG00000236980,3,3,0.004261363636363636
OR51B6,939,5351508,5352446,ENSG00000176239,11,4,0.004259850905218318
OR6C70,939,55469200,55470138,ENSG00000184954,12,4,0.004259850905218318
OR7G3,939,9126012,9126950,ENSG00000170920,19,4,0.004259850905218318
OR8S1,939,48525632,48526570,ENSG00000284723,12,4,0.004259850905218318
NTRK1,3052,156815640,156881850,ENSG00000198400,1,13,0.004259501965923985
TBX21,2583,47733236,47746122,ENSG00000073861,17,11,0.004258614014711576
POPDC3,1879,105157900,105180014,ENSG00000132429,6,8,0.004257583821181479
ACTC1,1410,34790230,34795549,ENSG00000159251,15,6,0.00425531914893617
MRPL1,1175,77862830,77952785,ENSG00000169288,4,5,0.00425531914893617
TAOK2,4937,29973868,29992261,ENSG00000149930,16,21,0.0042535953007899535
ARHGEF16,2822,3454665,3481113,ENSG00000130762,1,12,0.004252303330970942
ACADVL,2352,7217125,7225266,ENSG00000072778,17,10,0.004251700680272109
USP20,4470,129834698,129881828,ENSG00000136878,9,19,0.004250559284116331
BGN,2353,153494980,153509546,ENSG00000182492,X,10,0.004249893752656183
IARS2,3530,220094132,220148041,ENSG00000067704,1,15,0.00424929178470255
LRRIQ1,5414,85036314,85264457,ENSG00000133640,12,23,0.004248245289988918
GRAMD1A,2825,34994784,35026471,ENSG00000089351,19,12,0.004247787610619469
PP2D1,2119,19979961,20012267,ENSG00000183977,3,9,0.004247286455875413
C1QTNF4,1413,47589667,47594411,ENSG00000284838,CHR_HG2114_PATCH,6,0.004246284501061571
TULP1,2120,35497874,35512896,ENSG00000112041,6,9,0.0042452830188679245
AP1G2,3298,23559565,23568070,ENSG00000213983,14,14,0.004244996967859308
GJD4,1649,35605341,35608935,ENSG00000177291,10,7,0.004244996967859308
TNRC18,10839,5306790,5425414,ENSG00000182095,7,46,0.004243933942245595
NOC4L,1650,132144457,132152473,ENSG00000288146,CHR_HG2246_HG2248_HG2276_PATCH,7,0.004242424242424243
MRC1,5188,17809348,17911164,ENSG00000260314,10,22,0.004240555127216654
SPATA20,3539,50543058,50555852,ENSG00000006282,17,15,0.004238485447866629
PGLYRP1,708,46019153,46023053,ENSG00000008438,19,3,0.00423728813559322
DVL1,3305,1335276,1349418,ENSG00000107404,1,14,0.004236006051437216
THEGL,1653,56530606,56603507,ENSG00000249693,4,7,0.004234724742891712
PDZRN3,4251,73382431,73624941,ENSG00000121440,3,18,0.004234297812279464
FGF6,945,4428155,4445815,ENSG00000111241,12,4,0.004232804232804233
OR4D6,945,59456961,59457905,ENSG00000166884,11,4,0.004232804232804233
OR5D14,945,55795556,55796500,ENSG00000186113,11,4,0.004232804232804233
OR5F1,945,55993681,55994625,ENSG00000149133,11,4,0.004232804232804233
MPC1L,709,40623428,40624136,ENSG00000238205,X,3,0.004231311706629055
GIT1,3783,29573475,29594054,ENSG00000108262,17,16,0.0042294475284166
ATP13A1,4729,19645198,19663676,ENSG00000105726,19,20,0.004229223937407486
ANKRD13B,3550,29589769,29614761,ENSG00000198720,17,15,0.004225352112676056
TELO2,3314,1493344,1510457,ENSG00000100726,16,14,0.004224502112251056
FAM167B,947,32247222,32248856,ENSG00000183615,1,4,0.004223864836325237
"NALCN",7105,101053776,101416508,ENSG00000102452,13,30,0.00422237860661506
AUP1,1658,74526645,74529760,ENSG00000115307,2,7,0.004221954161640531
TGM5,2843,43232590,43266928,ENSG00000104055,15,12,0.004220893422441084
CHST5,3554,75528530,75536108,ENSG00000135702,16,15,0.004220596510973551
ATP6V1F,711,128862856,128865847,ENSG00000128524,7,3,0.004219409282700422
DEFB136,237,7978152,7978814,ENSG00000285087,CHR_HG76_PATCH,1,0.004219409282700422
MCM3AP,6403,46235133,46286297,ENSG00000160294,21,27,0.004216773387474621
TM9SF4,4032,32109714,32167258,ENSG00000101337,20,17,0.004216269841269841
CYP4F22,2609,15508525,15552317,ENSG00000171954,19,11,0.004216174779609045
ADCY5,6643,123282296,123449090,ENSG00000173175,3,28,0.004214963119072708
PPP1R14A,949,38251237,38256532,ENSG00000167641,19,4,0.004214963119072708
NUMBL,3561,40665905,40690972,ENSG00000105245,19,15,0.004212299915754001
FUT7,1662,137030174,137032088,ENSG00000180549,9,7,0.00421179302045728
MFSD12,2137,3538261,3574290,ENSG00000161091,19,9,0.004211511464670099
CYP2S1,2612,41193210,41207539,ENSG00000167600,19,11,0.004211332312404288
AIFM3,2850,20965108,20981360,ENSG00000183773,22,12,0.004210526315789474
DHCR7,2850,71428193,71452868,ENSG00000172893,11,12,0.004210526315789474
FRMPD1,5465,37650954,37746904,ENSG00000070601,9,23,0.004208600182982617
PITX3,1426,102230186,102241512,ENSG00000107859,10,6,0.004207573632538569
TMEM178A,1664,39664982,39717963,ENSG00000152154,2,7,0.004206730769230769
BIK,951,43110750,43129712,ENSG00000100290,22,4,0.004206098843322818
SLCO4A1,3092,62642503,62685785,ENSG00000101187,20,13,0.004204398447606727
CROCC,6660,16740273,16972964,ENSG00000058453,1,28,0.004204204204204204
ZFAT,5472,134477788,134713049,ENSG00000066827,8,23,0.004203216374269006
FGFR4,3093,177086905,177098144,ENSG00000160867,5,13,0.004203039120594891
ASB16,2142,44170447,44179084,ENSG00000161664,17,9,0.004201680672268907
LRIG3,4046,58872149,58920504,ENSG00000139263,12,17,0.004201680672268907
NPVF,1190,25224570,25228486,ENSG00000105954,7,5,0.004201680672268907
REEP4,1666,22138020,22141951,ENSG00000168476,8,7,0.004201680672268907
TRPC7,3570,136212745,136365545,ENSG00000069018,5,15,0.004201680672268907
SLC44A3,2381,94820342,94895246,ENSG00000143036,1,10,0.004199916001679967
DIDO1,8574,62877738,62937952,ENSG00000101191,20,36,0.004198740377886634
EMC9,953,24138958,24141590,ENSG00000285377,CHR_HG1_PATCH,4,0.004197271773347324
PEX16,1668,45909663,45918812,ENSG00000121680,11,7,0.004196642685851319
KRTAP26-1,1192,30319124,30320315,ENSG00000197683,21,5,0.0041946308724832215
RFX5,3576,151340640,151347326,ENSG00000143390,1,15,0.0041946308724832215
MYH14,6914,50188186,50310542,ENSG00000105357,19,29,0.004194388197859416
PRKCZ,2385,2050411,2185395,ENSG00000067606,1,10,0.0041928721174004195
SEL1L2,2385,13849247,13996443,ENSG00000101251,20,10,0.0041928721174004195
ULK4,4294,41246599,41962130,ENSG00000168038,3,18,0.004191895668374476
BRPF1,5249,9731729,9748019,ENSG00000156983,3,22,0.004191274528481615
LRIT1,2386,84231520,84241546,ENSG00000148602,10,10,0.004191114836546521
SPR,1432,72887382,72892158,ENSG00000116096,2,6,0.004189944134078212
ACTRT3,1671,169766921,169769561,ENSG00000184378,3,7,0.004189108318372232
PIK3C2G,5013,18242961,18648416,ENSG00000139144,12,21,0.004189108318372232
IFIH1,3581,162267074,162318684,ENSG00000115267,2,15,0.004188774085450991
FAM187B,1194,35224800,35228739,ENSG00000177558,19,5,0.0041876046901172526
ATG101,1433,52069246,52077495,ENSG00000123395,12,6,0.00418702023726448
SIX5,3344,45764785,45769252,ENSG00000177045,19,14,0.004186602870813397
ARAP3,5258,141653401,141682230,ENSG00000120318,5,22,0.0041841004184100415
C10orf71,5258,49299170,49327492,ENSG00000177354,10,22,0.0041841004184100415
GSX2,1673,54099523,54102498,ENSG00000180613,4,7,0.0041841004184100415
IL4,717,132673986,132682678,ENSG00000113520,5,3,0.0041841004184100415
MAST2,5737,45786987,46036122,ENSG00000086015,1,24,0.004183371099877985
CRTC2,2631,153947669,153958615,ENSG00000160741,1,11,0.004180919802356519
CCDC173,2153,169645425,169694405,ENSG00000154479,2,9,0.0041802136553646075
CALHM2,1914,103446786,103452402,ENSG00000138172,10,8,0.0041797283176593526
OR13C4,957,104526253,104527209,ENSG00000148136,9,4,0.0041797283176593526
CLIP3,3350,36014660,36033343,ENSG00000105270,19,14,0.00417910447761194
AP4M1,3591,100101549,100110345,ENSG00000221838,7,15,0.004177109440267335
SERPINB2,2155,63871692,63903888,ENSG00000197632,18,9,0.004176334106728539
LHX2,2396,124001670,124033301,ENSG00000106689,9,10,0.004173622704507512
PADI6,2396,17374905,17404408,ENSG00000280949,CHR_HG2095_PATCH,10,0.004173622704507512
ZNF823,2396,11721265,11739009,ENSG00000197933,19,10,0.004173622704507512
TYW1B,3117,72558744,72828200,ENSG00000277149,7,13,0.004170676932948348
ZNF574,3598,42068477,42081552,ENSG00000105732,19,15,0.004168982768204558
PGBD2,2879,248906196,248919946,ENSG00000185220,1,12,0.004168113928447377
DNHD1,14876,6497260,6593758,ENSG00000179532,11,62,0.004167787039526754
MROH2B,5280,40998017,41071342,ENSG00000171495,5,22,0.004166666666666667
OR13F1,960,104504263,104505222,ENSG00000186881,9,4,0.004166666666666667
RNASE2,720,20955487,20956436,ENSG00000169385,14,3,0.004166666666666667
MAP2K3,2401,21284672,21315232,ENSG00000034152,17,10,0.004164931278633903
SLC10A3,2161,154487306,154490690,ENSG00000126903,X,9,0.0041647385469689956
PHLDB3,2402,43474954,43504935,ENSG00000176531,19,10,0.004163197335553705
ZNF32,1201,43643860,43648881,ENSG00000169740,10,5,0.004163197335553705
SGCA,1922,50164214,50175928,ENSG00000108823,17,8,0.004162330905306972
TGM3,2643,2296001,2341079,ENSG00000125780,20,11,0.004161937192584185
EGFL6,2403,13569601,13633575,ENSG00000198759,X,10,0.004161464835622139
CSAD,2645,53157663,53180925,ENSG00000139631,12,11,0.004158790170132325
TMEM82,1443,15742499,15747982,ENSG00000162460,1,6,0.004158004158004158
LEO1,2165,51938025,51971778,ENSG00000166477,15,9,0.004157043879907622
C6orf58,1203,127519455,127591820,ENSG00000184530,6,5,0.004156275976724855
FBXO6,1444,11664200,11674354,ENSG00000116663,1,6,0.004155124653739612
OR52W1,963,6199224,6200186,ENSG00000175485,11,4,0.004153686396677051
LRBA,10353,150264435,151015727,ENSG00000198589,4,43,0.004153385492127885
ACOT1,1686,73537143,73543796,ENSG00000184227,14,7,0.004151838671411625
ARHGAP4,3372,153907367,153934999,ENSG00000089820,X,14,0.004151838671411625
CCDC66,3134,56557161,56621837,ENSG00000180376,3,13,0.004148053605615826
SLC18A3,2411,49610310,49612720,ENSG00000187714,10,10,0.00414765657403567
ZNF474,1929,122129546,122153569,ENSG00000164185,5,8,0.00414722654224987
SULT2B1,1447,48552172,48599425,ENSG00000088002,19,6,0.00414651002073255
AP3D1,5065,2100988,2164468,ENSG00000065000,19,21,0.004146100691016782
CSNK1G2,2895,1941172,1981338,ENSG00000133275,19,12,0.004145077720207254
ANKRD2,1449,97572499,97583884,ENSG00000165887,10,6,0.004140786749482402
SMARCD3,2415,151238764,151277896,ENSG00000082014,7,10,0.004140786749482402
PRIMPOL,2174,184649667,184694963,ENSG00000164306,4,9,0.004139834406623735
RETSAT,3141,85341955,85354531,ENSG00000042445,2,13,0.004138809296402419
BPIFB1,1933,33273480,33309871,ENSG00000125999,20,8,0.004138644593895499
LTBP3,4833,65538559,65558930,ENSG00000168056,11,20,0.004138216428719222
RXFP4,1450,155941638,155943087,ENSG00000173080,1,6,0.004137931034482759
NDNF,2902,121035613,121073021,ENSG00000173376,4,12,0.004135079255685734
BEND5,1693,48727519,48776969,ENSG00000162373,1,7,0.004134672179562906
ZNF691,1935,42846573,42852477,ENSG00000164011,1,8,0.004134366925064599
C19orf38,1210,10836575,10869790,ENSG00000214212,19,5,0.004132231404958678
CPT1B,2662,50568861,50578465,ENSG00000205560,22,11,0.004132231404958678
LAMA3,10651,23689453,23956222,ENSG00000053747,18,44,0.004131067505398554
HDAC5,5326,44076746,44123702,ENSG00000108840,17,22,0.004130679684566279
THBS2,5811,169215780,169254050,ENSG00000186340,6,24,0.004130098089829634
SPACA1,1453,88047841,88066838,ENSG00000118434,6,6,0.0041293874741913286
CDT1,2664,88803789,88809258,ENSG00000167513,16,11,0.004129129129129129
IFNG,1211,68154768,68159740,ENSG00000111537,12,5,0.004128819157720892
ZNF841,3877,52064465,52095765,ENSG00000197608,19,16,0.0041269022440030955
EBF4,2908,2692874,2760108,ENSG00000088881,20,12,0.0041265474552957355
ZSWIM8,6062,73785606,73801797,ENSG00000214655,10,25,0.004124051468162322
NMS,485,100470482,100483280,ENSG00000204640,2,2,0.004123711340206186
OR52E6,970,5840928,5841952,ENSG00000205409,11,4,0.004123711340206186
PXMP2,970,132687587,132704985,ENSG00000176894,12,4,0.004123711340206186
UGGT2,4850,95801580,96053482,ENSG00000102595,13,20,0.004123711340206186
ZNF787,1940,56087366,56121295,ENSG00000142409,19,8,0.004123711340206186
ENOX1,3397,43213130,43786972,ENSG00000120658,13,14,0.004121283485428319
FAM24B,728,122849078,122879641,ENSG00000213185,10,3,0.004120879120879121
C10orf62,1214,97589721,97590934,ENSG00000203942,10,5,0.004118616144975288
GIMAP7,1214,150514872,150521073,ENSG00000179144,7,5,0.004118616144975288
HJURP,3157,233833416,233854566,ENSG00000123485,2,13,0.004117833386126069
TNC,8500,115019575,115118257,ENSG00000041982,9,35,0.00411764705882353
CCDC153,1701,119190250,119196769,ENSG00000248712,11,7,0.00411522633744856
IFT122,4860,129429607,129520510,ENSG00000163913,3,20,0.00411522633744856
OR1E2,972,3432870,3433841,ENSG00000127780,17,4,0.00411522633744856
SYNE1,27708,152121687,152637801,ENSG00000131018,6,114,0.00411433521004764
FASTKD3,2431,7859159,7869037,ENSG00000124279,5,10,0.004113533525298231
NISCH,5350,52455118,52493068,ENSG00000010322,3,22,0.00411214953271028
SLC7A10,1946,33208664,33225850,ENSG00000130876,19,8,0.0041109969167523125
LGR6,3649,202193799,202319781,ENSG00000133067,1,15,0.004110715264456015
SPIC,1217,101475336,101486997,ENSG00000166211,12,5,0.004108463434675432
SRGN,1217,69088103,69104805,ENSG00000122862,10,5,0.004108463434675432
PDIA4,2921,149003062,149028662,ENSG00000155660,7,12,0.004108182129407737
DMWD,3410,45782947,45792845,ENSG00000185800,19,14,0.004105571847507331
IL1R2,1462,101991960,102028544,ENSG00000115590,2,6,0.004103967168262654
OR1L3,975,122675130,122676104,ENSG00000171481,9,4,0.0041025641025641026
SLX4,7315,3581181,3611606,ENSG00000188827,16,30,0.004101161995898838
BCAM,3414,44809071,44821421,ENSG00000187244,19,14,0.004100761570005858
MYO1A,3658,57028517,57051198,ENSG00000166866,12,15,0.004100601421541826
OVGP1,2196,111414319,111427735,ENSG00000085465,1,9,0.004098360655737705
SMR3B,732,70370093,70390244,ENSG00000171201,4,3,0.004098360655737705
MIIP,1709,12019466,12032045,ENSG00000116691,1,7,0.004095962551199532
OLFML2B,3175,161983192,162023869,ENSG00000162745,1,13,0.004094488188976378
DNTT,1954,96304409,96338564,ENSG00000107447,10,8,0.0040941658137154556
SVIL,8306,29457338,29736959,ENSG00000197321,10,34,0.0040934264387189985
DOK1,1955,74549026,74557551,ENSG00000115325,2,8,0.004092071611253197
PRR19,1956,42302098,42310814,ENSG00000188368,19,8,0.00408997955010225
TMEM211,978,24935098,24946695,ENSG00000206069,22,4,0.00408997955010225
MAPK8IP1,3180,45885651,45906465,ENSG00000121653,11,13,0.004088050314465409
LRP1,14923,57128483,57213361,ENSG00000123384,12,61,0.004087649936339878
HIVEP2,10032,142751469,142956698,ENSG00000010818,6,41,0.004086921850079745
KIFC3,3427,57758217,57863053,ENSG00000140859,16,14,0.004085205719288007
PCNT,10526,46324141,46445769,ENSG00000160299,21,43,0.004085122553676611
MTTP,3920,99564081,99623997,ENSG00000138823,4,16,0.004081632653061225
PLEKHH1,6615,67533290,67589612,ENSG00000054690,14,27,0.004081632653061225
NOB1,1716,69741871,69754926,ENSG00000141101,16,7,0.004079254079254079
CLCN1,3187,143316111,143352083,ENSG00000188037,7,13,0.004079071226859115
RTL1,5398,100879753,100903722,ENSG00000254656,14,22,0.004075583549462764
NUF2,1964,163266576,163355764,ENSG00000143228,1,8,0.004073319755600814
RIN1,4419,66330241,66336840,ENSG00000174791,11,18,0.004073319755600814
ZNF649,3192,51889235,51905040,ENSG00000198093,19,13,0.004072681704260651
UBL7,1720,74447821,74463026,ENSG00000288408,CHR_HG2198_PATCH,7,0.004069767441860465
PKD1L2,7379,81100875,81220370,ENSG00000166473,16,30,0.004065591543569589
CEACAM18,1476,51478622,51490952,ENSG00000213822,19,6,0.0040650406504065045
CTTNBP2,5904,117710651,117874139,ENSG00000077063,7,24,0.0040650406504065045
RRAD,1476,66921679,66925536,ENSG00000166592,16,6,0.0040650406504065045
TFF1,492,42362282,42366535,ENSG00000160182,21,2,0.0040650406504065045
SLC6A19,5168,1201595,1225111,ENSG00000174358,5,21,0.004063467492260062
ARMC6,2461,19033575,19060311,ENSG00000105676,19,10,0.0040633888663145065
SHANK2,10830,70467854,71252577,ENSG00000162105,11,44,0.004062788550323176
MC5R,1723,13824149,13827323,ENSG00000176136,18,7,0.004062681369704005
ANKRD27,4432,32597006,32676597,ENSG00000105186,19,18,0.004061371841155234
ZGRF1,6648,112539333,112636995,ENSG00000138658,4,27,0.004061371841155234
SLC4A2,4925,151057210,151076526,ENSG00000164889,7,20,0.0040609137055837565
ACHE,2956,100889994,100896974,ENSG00000087085,7,12,0.0040595399188092015
BFSP1,2217,17493905,17569220,ENSG00000125864,20,9,0.0040595399188092015
MS4A5,739,60429572,60455214,ENSG00000166930,11,3,0.0040595399188092015
CENPT,2957,67828157,67847811,ENSG00000102901,16,12,0.004058167061210686
PBXIP1,3207,154944076,154956123,ENSG00000163346,1,13,0.004053632678515747
EIF1B,987,40309707,40312424,ENSG00000114784,3,4,0.004052684903748734
SPSB4,2963,141051347,141148611,ENSG00000175093,3,12,0.004049949375632805
C1orf105,988,172420685,172468831,ENSG00000180999,1,4,0.004048582995951417
PNLIPRP2,1482,116620953,116645143,ENSG00000266200,10,6,0.004048582995951417
ECEL1,2965,232479827,232487834,ENSG00000171551,2,12,0.004047217537942664
CAPN11,2718,44158811,44184401,ENSG00000137225,6,11,0.004047093451066961
LRP4,8155,46856717,46918642,ENSG00000134569,11,33,0.00404659717964439
GOT1,1978,99396870,99430624,ENSG00000120053,10,8,0.004044489383215369
CENPK,1731,65517766,65563168,ENSG00000123219,5,7,0.004043905257076834
FBXO4,1731,41925254,41941743,ENSG00000151876,5,7,0.004043905257076834
LRGUK,3462,134127299,134264591,ENSG00000155530,7,14,0.004043905257076834
SEC14L3,2474,30447959,30472017,ENSG00000100012,22,10,0.004042037186742118
ZP4,2474,237877864,237890922,ENSG00000116996,1,10,0.004042037186742118
LRRC41,4455,46261196,46303616,ENSG00000132128,1,18,0.00404040404040404
